subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
50477,session_1,anat_1,USM,11.5871052012,15577428,13.6651436206,9.6530450488,155.915164738,954273,40.1520782318,0.4345719089,164.8752238083,88.9103440204,23744172,133.9179511094,9.0383063869,5.2928503155,12.21518,11.42014,253.8147113054,2067444,40.1920260908,0.0851005057,6.5063600127,385.724958273,1539770,34.1241285881
50478,session_1,anat_1,USM,11.7377670069,14624201,13.6410014558,9.6634711514,150.5779499189,943670,39.2623642013,0.4386402064,189.2690123312,90.5221398415,24697399,137.1714130879,8.5762137972,4.966858136,11.5915,10.95634,244.1738619361,2176152,39.2441265394,0.1128591572,6.6360332953,375.9932859811,1594574,35.0203588063
50479,session_1,anat_1,USM,14.206687602,13593931,15.4425749798,7.7734300319,147.6565585947,1054174,36.0024135155,0.4657836954,235.1729838394,115.9188274305,25727669,165.1630836239,8.3839465921,4.9448498035,11.28702,10.55878,234.8304086439,2412051,34.2237102885,0.1222592641,7.5064442026,354.8721847627,1724677,31.7768163108
50480,session_1,anat_1,USM,12.2345807889,15854005,15.9618971155,7.3958628926,175.7216292084,1160269,40.2889731368,0.4755752584,313.7749260912,156.5614376335,23467595,198.2254315218,8.6561321832,4.9593252956,11.93762,10.95544,271.1460698837,2030487,38.6287065063,0.1005202786,9.8084479872,389.1980724561,1963120,33.8167738507
50481,session_1,anat_1,USM,10.2825968618,15622102,14.6105522252,8.7665395374,149.5759516842,797586,33.5371246444,0.4337046918,223.0907764058,105.1147678318,23699498,154.5416494629,8.408026674,4.7536581444,11.65614,10.72752,230.2785202133,2220320,32.3781131504,0.0741128179,7.1944418125,358.3625039588,1550361,35.9987959085
50482,session_1,anat_1,USM,9.8023792045,13242073,13.6371829797,9.3113838081,150.9320902056,762968,37.922219347,0.4159502891,205.3054595195,76.4830677719,26079527,126.6172546878,8.2926603758,4.9447748035,11.15276,10.3407606164,243.8558876914,1670468,33.9600140987,0.0855663611,5.6084213203,370.8369324771,1250390,34.6092485746
50483,session_1,anat_1,USM,11.7291993072,15149219,14.9999697293,8.1428839842,154.9881628459,776538,38.3489090448,0.4149482342,163.7579937507,87.5529814792,24172381,141.5140799309,8.4081461781,4.9370831372,11.3664,10.59274,247.2632501212,1979680,34.771775108,0.1079129558,5.836877211,369.4062633927,1425681,30.4968432346
50484,session_1,anat_1,USM,15.0229528309,14299979,15.6771041772,7.6348999779,165.339429851,946770,40.2816172887,0.4706649696,199.8442067163,116.8808322211,25021621,162.5135151543,8.1026786871,4.664475278,11.03962,10.33066,254.915210004,2371860,35.4897290223,0.1471362301,7.4555116111,374.6083323402,1913076,33.3617293753
50485,session_1,anat_1,USM,15.1447614796,13740292,14.1492496859,8.802685949,152.8850445531,957397,42.2541220874,0.4663961597,177.8700209434,99.4289404983,25581308,143.7188590612,8.4742319613,4.9730498024,11.41512,10.72006,250.8391682572,2272866,38.3428882135,0.1216044754,7.0271528671,375.390569656,1813656,34.2970173496
50486,session_1,anat_1,USM,13.0122535949,17161576,14.4307104499,8.7172060361,148.7180944693,810126,37.6115353865,0.4483441835,168.591695855,111.9376381542,22160024,155.4205432328,7.9492055098,4.4100914914,10.69026,10.65456,236.6421402901,2478692,30.1307605533,0.1179709836,7.7569041762,362.4376165291,1668575,37.7170431989
50487,session_1,anat_1,USM,6.8735234073,5528691,14.3320646715,7.3161218719,205.5310454107,306712,54.6375846396,0.4429229395,169.6496768922,136.0782155746,4957069,156.0297594262,7.01898,6.17891,7.53836,7.42391,319.9308916053,634496,33.9798626645,0.1045685136,9.494669379,424.7860234178,509953,35.3839990596
50488,session_1,anat_1,USM,11.7621261369,15228634,14.6515367892,8.354963387,162.7581418778,1042235,40.6730294231,0.4570400144,254.2032411813,120.3450316163,24092966,166.5177711758,8.1724242843,4.6866502793,11.33268,10.2768,256.1243945123,2230227,35.7911394589,0.0855871249,8.2138162944,378.5374479496,1747105,34.6815395737
50489,session_1,anat_1,USM,16.5047179296,14855563,16.2966562123,7.0142186124,155.0328363381,1465876,37.5636813927,0.5075813179,168.5188168931,127.2239346323,24466037,157.4178872665,8.4045909303,4.7452914781,11.58796,10.79642,241.3096105547,2659680,34.8655909838,0.178962386,7.8067508436,355.6179198789,2322259,42.1017707009
50490,session_1,anat_1,USM,13.012547068,13899582,15.6775102692,7.4154345367,157.9527378716,1157925,40.9934730352,0.4602928042,226.5765599644,112.1335067499,25422018,160.2982235577,8.7029778017,4.8508081406,12.1448,11.18924,243.1998567782,2211954,34.5092008468,0.148906924,7.1525073066,359.455407877,1740868,37.2814181972
50491,session_1,anat_1,USM,13.4769307295,13513778,15.2576888526,8.1029289856,152.4909743721,960321,38.1252226713,0.467204601,239.8394768185,113.5281978076,25807822,160.7595942092,7.8924559867,4.5151748206,10.84386,10.04102,242.6265445492,2292983,36.0769252073,0.1105459184,7.4407204725,366.2585138051,1770683,32.2808735151
50492,session_1,anat_1,USM,10.4245466984,13764898,14.6096157118,7.4511442855,154.5842501673,977458,36.0396059075,0.4469122214,347.750184273,119.609733799,25556702,174.903417941,8.5027934481,4.8289414748,11.48166,11.08734,240.4561724492,1886747,35.1616340234,0.0845738922,8.1870554406,349.3145270736,1699186,32.134318405
50493,session_1,anat_1,USM,13.92846038,14639021,17.2950761166,6.5243740091,178.3608137176,1061351,41.3774972007,0.4580140713,251.7583822896,135.7504167616,24682579,190.7009121205,8.6793607983,4.9181252931,11.79228,11.27366,276.9815065901,1921279,37.4990552032,0.1313936909,7.849078885,389.8210516906,1800967,32.0528306918
50494,session_1,anat_1,USM,12.7869806394,13856149,16.2764183288,8.2874929863,183.7068270733,1004281,40.9432423674,0.4367979058,271.1531819372,119.1196036544,25465451,181.2467068315,8.1773239535,4.7171414792,11.46602,10.10978,282.8526583783,1941522,40.5983350269,0.096149298,7.318539082,417.7433611211,1634651,34.6281329547
50495,session_1,anat_1,USM,11.5098237568,14403960,15.1938705473,8.2058276586,167.8674245852,884176,40.2703592545,0.4424977635,269.0503006733,115.4059231532,24917640,169.5107336192,8.9094211841,5.2068247931,12.24416,11.0929,264.3580347664,1934854,38.622299442,0.0862764129,7.5955578793,389.0363179446,1682419,31.9663992855
50496,session_1,anat_1,USM,13.2304864947,13646049,19.0583038651,6.1045606603,170.6335018417,988477,37.1218959518,0.4630357084,233.0091532191,128.9709432136,25675551,181.5843574986,8.7693175312,5.2318581254,11.87606,10.85346,255.3226621892,1935625,34.1341759887,0.1188677397,6.7671784502,371.6652342172,1715011,35.6305686358
50497,session_1,anat_1,USM,15.3693988236,13860258,16.8964783956,7.7356322378,170.3103151556,1066838,42.0994702171,0.4526864714,210.304013947,118.182684322,25461342,174.5863596101,8.5139222701,4.7820664766,11.86938,10.87288,272.5669501966,2010487,41.8139837544,0.1336696618,6.9945157538,403.2718931792,1753891,37.9749339066
50498,session_1,anat_1,USM,11.8553898768,12943589,15.2564570906,7.9360753268,158.7063510015,835569,36.7888623526,0.4511250786,235.623064171,99.8044536792,26378011,148.8606682456,8.6197581141,5.0528497992,11.9224807106,10.6312,243.2460053347,2192424,32.5673305543,0.0951131869,6.5417844449,364.3223980264,1541551,32.4159085442
50499,session_1,anat_1,USM,10.6354012152,15531190,14.9440418264,8.7105830521,170.2313151563,952229,42.0842526181,0.4512439952,239.1516788705,115.7614420685,23790410,160.277305133,8.0736093078,4.7334331452,10.85006,10.2469806108,270.7592186498,2079426,38.101376912,0.0824608417,7.7463274938,400.9305361123,1607238,34.9226549467
50500,session_1,anat_1,USM,13.6580541151,16430787,14.490365447,8.6008702916,148.5961419891,1020163,35.9274829273,0.4879750244,156.340509587,113.6874861107,22890813,142.0875079686,8.4186177274,4.9024914719,11.08968,10.9745,235.1566119271,2604029,39.8779783671,0.1144575728,7.8457293936,359.7863656147,2051739,41.613722862
50501,session_1,anat_1,USM,11.5373561239,15573551,12.886529306,9.3031661402,142.4764412895,922143,35.825992889,0.441350769,173.9536904139,89.2098313424,23748049,132.0586757098,8.3994074387,4.7872664764,11.677240696,10.60034,224.4185037865,2408707,31.414618736,0.0999246736,6.9227197816,344.3040268909,1631780,34.4847621105
50502,session_1,anat_1,USM,14.0290760479,12660180,15.4881834584,7.2692712492,166.0592229064,1104809,40.8010644724,0.4647349733,240.3547816123,109.1352848798,26661420,158.684783485,8.2891051279,4.8177581419,11.19104,10.56352,256.1197539685,2188988,35.2979414825,0.1209527037,7.0463579653,368.707560685,1793237,34.3308760742
50503,session_1,anat_1,USM,8.2655175008,14978459,12.3446152991,10.4112973963,161.722258365,697850,38.9102008215,0.3994798707,286.6288356609,88.4754195443,24343141,145.3945391166,8.7712744113,5.1533747952,12.00164,10.9108,253.6938841196,1724347,37.8039633844,0.0731601295,7.1671265082,382.2173452418,1333726,30.3402680385
50504,session_1,anat_1,USM,14.8349093982,14291819,16.5044732017,7.1632059963,157.8664747592,1105394,39.3046107037,0.4774164726,146.678810736,103.0644542595,25029781,141.6765778116,8.5378230958,5.0548081325,11.59684,10.61686,246.8029630165,2378792,32.8754538488,0.1362024666,6.2446376204,365.0279044211,1798138,35.7648537541
50505,session_1,anat_1,USM,14.8632985246,15230355,15.3842159125,8.8555690502,160.5914530668,998206,39.4875181784,0.4581159906,161.1803442375,106.793245098,24091245,152.6258506434,7.825862311,4.4782164887,10.84328,9.8703205883,256.0339871305,2208483,36.848890423,0.1147511663,6.9417411784,392.2699734274,1649066,38.4190599742
50506,session_1,anat_1,USM,12.6508623032,15584135,13.4898815348,9.1581356166,137.2761251733,870377,33.361123674,0.4475417318,148.2252561695,88.5955494826,23737465,130.0755123743,8.2544190546,4.8012248092,11.41162,10.26502,216.5331890909,2364075,31.7975565899,0.1044608507,6.5675557828,340.0753536384,1658898,35.2675745123
50507,session_1,anat_1,USM,9.2971990747,18364253,13.3646861838,9.3699732402,176.8868728168,849672,41.332120145,0.3915477854,204.501044204,100.9772498399,20957347,158.5877912954,8.4236966529,4.7457831448,11.47178,10.97918,280.8881556592,1624472,39.5941223115,0.0842003756,7.5555271894,406.1149075645,1353105,32.0140210252
50508,session_1,anat_1,USM,12.7746950953,16182515,15.8893788862,6.9696346316,146.7774448217,959753,37.7355692894,0.4493906464,152.6979437531,104.9566593925,23139085,148.3842130587,8.2623511411,4.7295081454,11.21084,10.6379,238.2627368813,1945806,33.0191384294,0.146043183,6.6054601721,349.0059022418,1566354,38.4691939679
50509,session_1,anat_1,USM,16.5125403397,14046629,16.8296492324,8.3247021815,160.9597822262,1298779,38.912993157,0.5128126581,157.1843128599,119.1977664386,25274971,148.0890136193,8.7638203412,5.1359664626,11.75812,11.14606,254.4190698301,2709935,37.5860234844,0.1675684607,7.0826055132,394.520887508,2137761,41.3925297483
50510,session_1,anat_1,USM,11.6340962344,16899438,13.6714209117,8.6770938303,144.7199279804,792007,34.9423051152,0.4287206213,121.5644069898,81.7790986882,22422162,123.6331838533,9.2430169594,5.3921581191,12.1397,12.06342,229.1426426099,2062953,31.4298553028,0.1231936234,5.9817556066,347.7708446544,1477705,32.0583864926
50511,session_1,anat_1,USM,20.3076145336,13722180,19.6093131121,5.3981302964,179.4245938481,1535140,37.343242115,0.5084217508,167.7186819991,142.4520143425,25599420,181.7287143595,9.6237571134,5.3970003217,13.50286,12.23084,268.2386744911,2275262,33.306790907,0.2339526227,7.2645081206,374.0923016923,2182051,36.803909177
50512,session_1,anat_1,USM,16.1041202794,13055401,13.3150105962,9.7898285876,133.044182347,922812,37.9979536315,0.4707319576,150.1795748362,87.3507487322,26266199,128.9373436913,8.5967535693,5.0789003027,11.41488,10.95876,223.9539402815,2745045,35.3381759635,0.1361929825,6.5603213832,354.3056116614,1851163,41.9170868351
50513,session_1,anat_1,USM,11.314767112,15230886,15.4052312029,8.2041717209,148.6871900013,878431,37.7237960311,0.437617347,176.8611322624,97.4378229304,24090714,144.5932539958,8.8130709803,5.0521664659,12.095660721,11.20144,240.987289212,2086338,32.908206565,0.0982606002,6.3249828352,367.374451401,1416563,35.0119295938
50514,session_1,anat_1,USM,9.4557722716,14460702,12.8215311922,10.0467060052,152.0897040104,740803,37.2633865081,0.4113099754,200.6425308708,77.3499256141,24860898,126.7287382911,8.755290734,5.1166497967,11.90986,11.01332,241.1807139353,1807979,35.2649545292,0.0828094653,6.0328149933,369.9948683604,1348302,34.9765976596
50515,session_1,anat_1,USM,12.8284809931,13888041,14.7808723487,8.1112018879,156.9388855402,1076701,35.3781785347,0.4451136246,242.8122147414,107.9598679052,25433559,161.6777555776,8.7481653004,4.9169752931,12.3371,11.03672,239.8900394281,2138321,33.6354314802,0.1164850392,7.3040254566,359.7806791271,1655743,33.74313809
50516,session_1,anat_1,USM,14.7936336494,14106292,15.5508921863,8.8054677831,166.3625244116,933984,37.732526222,0.4542666521,169.6906190391,101.0759778544,25215308,149.4289256263,8.8530600493,5.2254753115,12.3073807336,10.78918,256.7999343413,2263217,37.5101622714,0.1220035003,6.4996899627,393.7328144856,1644670,36.6541311382
50517,session_1,anat_1,USM,13.6686175629,13633221,14.5423174261,9.1225413539,153.0837287309,1049998,39.6788823195,0.4734149221,204.9208241954,104.5145233181,25688379,145.9911779028,8.5698203263,4.9901919641,11.69086,10.7883,241.3564177921,2410424,37.773499058,0.1200744123,7.1869235319,374.0193098936,1870958,37.3068226955
50518,session_1,anat_1,USM,13.8590036632,14492951,15.1305348806,8.4765441405,152.9252059394,917867,39.5182138128,0.4528706033,147.2062708013,91.847122572,24828649,135.9616982984,8.6482150347,5.184400309,11.64082,10.71758,244.9249125342,2186570,36.3960645086,0.1211885695,6.0703156429,373.1795593193,1636423,33.0097731318
50519,session_1,anat_1,USM,10.2317777543,12763136,17.8266013887,7.2439864039,167.1555350768,956003,40.6804564761,0.546712374,244.361764065,249.3573559736,12942624,202.6280568012,7.3759591424,4.1381165022,9.94192,9.75396,264.7354545107,2066431,37.5157452705,0.0875511316,13.9879358122,393.8711125978,1745896,34.1792791629
50520,session_1,anat_1,USM,13.3860213649,14232720,13.9853630861,10.6431589208,165.0181316688,868315,38.329885886,0.4406733491,182.0796608066,92.732048262,25088880,142.1594544188,8.8968881886,5.3227169839,11.984,11.04026,259.4829263509,2355794,40.2231397857,0.1030450961,6.6306500368,408.3313682411,1590765,41.8193558694
50521,session_1,anat_1,USM,11.4638770221,13671395,13.9606875832,9.0338318807,151.8752839775,901480,35.6775742825,0.4181681363,231.1120935334,90.0337221866,25650205,147.6743971012,8.7611464363,4.9304669605,11.97596,11.389,240.9372242218,1950163,35.485009805,0.1239027912,6.4490893912,367.0557287874,1448605,34.0693766891
50522,session_1,anat_1,USM,9.9695740006,13953987,15.9622656973,7.0418578688,150.73167873,1046011,32.0026809698,0.4390019589,259.6711591715,108.0491369842,25367613,161.1663198478,8.8636062887,5.2946081229,11.73806,11.20472,229.3534664861,1799387,31.0131617878,0.1074206247,6.7690351128,341.7574727906,1397035,34.0790930552
50523,session_1,anat_1,USM,12.875889357,13372302,14.8508029042,8.509743329,161.5306439665,1071826,37.3809704956,0.4668650181,286.9249983827,119.2377682433,25949298,168.2042658954,8.5122940263,4.9613169624,11.6932,10.63184,253.8710969172,2337159,38.1204479293,0.0893054913,8.0290452316,380.2476178615,1870903,35.9552374159
50524,session_1,anat_1,USM,15.7895540803,15123149,15.2446063969,8.6933128538,144.4768681152,855140,36.1217930439,0.4442034385,106.4747872278,83.6802483762,24198451,129.8149695102,8.6570284642,4.9626086291,11.45574,11.4123206802,228.9409341126,2412814,31.633822763,0.1419165413,5.4891708056,361.4670668543,1633567,40.4035256883
50525,session_1,anat_1,USM,12.883538602,14811646,15.6067602367,7.7310464915,162.8932062486,1165836,35.9237626747,0.4639853068,249.6531432602,126.2077086722,24509954,173.3614264615,8.4954140681,4.9562502954,11.5151406864,10.74312,251.1437459299,2057700,37.6709769102,0.0872156275,8.0867333615,371.8003349016,1828597,34.0792826669
50526,session_1,anat_1,USM,12.0515620771,13192467,15.8008458686,7.1421505689,159.8477006515,969492,38.4237155604,0.4295257704,239.2949199284,100.1831884357,26129133,159.5934248743,8.0729819111,4.6503752772,11.1395,10.15658,257.617589142,1785522,34.7705364328,0.1169235443,6.340368691,370.4696094505,1569353,31.8648359504
50527,session_1,anat_1,USM,13.8866156549,16367480,16.2162634286,8.8789027803,169.211748468,946949,41.9830007336,0.4623389786,167.4529753867,120.0080186912,22954120,161.5547318607,8.4391873756,4.7685914772,11.43274,11.02454,266.288584826,2231337,41.5481985591,0.1082587546,7.40047294,410.271211268,1745617,37.9053789489
50528,session_1,anat_1,USM,18.2926635719,13303504,15.1562079516,8.8592062905,165.2147241826,1101236,34.7428124296,0.4501538731,206.6007836205,114.5755641381,26018096,176.74068968,9.2336956373,5.2029753101,12.7581,11.8601,252.8293720353,2495857,37.8237111481,0.1857440716,7.5596458233,387.1013448602,1917374,37.6672710629
50529,session_1,anat_1,USM,12.5923441611,15473523,16.9737823387,7.2132048539,159.297061124,957611,41.0774177999,0.4396332264,211.3601805617,120.6374896391,23848077,176.1613267567,8.7317036066,4.8499331406,11.98854,11.4497,259.6505628212,2005877,36.187883084,0.1224480036,7.1072838824,382.0859319755,1549912,36.6432010895
50530,session_1,anat_1,USM,12.203982948,18855983,15.3669669721,9.4081026898,174.7249710787,905043,43.2542535787,0.4427287794,159.6926612222,123.7310173448,20465617,163.8741240712,8.5280386953,4.923066471,11.4692,10.98446,279.6963869403,2295672,41.3638407542,0.1165056736,8.0517526698,424.2703902438,1579628,40.4191573296
50531,session_1,anat_1,USM,8.6139374521,12940170,14.5145227942,7.718325018,167.8109889956,998508,36.0654283326,0.4245155862,447.1514264814,115.8975374724,26381430,181.8376322854,9.1947522294,5.5327503298,12.1718,11.54312,256.0576371617,1734905,34.0051302543,0.0738171137,7.9849361302,368.0854415684,1434138,34.3583986815
50532,session_1,anat_1,USM,10.5511095981,16277109,15.6420679141,7.7024833627,161.3941586458,892567,35.5326082849,0.4086263075,176.6080522379,97.2663803249,23044491,153.5832076835,8.7829559398,5.0135498008,11.91956,11.33748,247.7096983276,1803579,32.296550237,0.1072700318,6.2182558508,368.1924661948,1368578,36.6006934496
