subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
50383,session_1,rest_1,UM_2,145.7335192084,122395,209.8439400246,0.5482754821,70.6304198724,2095.192793315,41445,469.3497944754,2.569511938,2.4466501818,2.8070225455,2.4702133333,0.00503405,0.035486,,9.9845284694
50385,session_1,rest_1,UM_2,139.2191842718,126329,200.8157087895,0.5407744581,58.1528862753,1819.1817141561,37511,403.6053138263,2.427088858,2.2963694545,2.603488,2.3914433333,0.00917055,0.0454502,,9.0589611994
50386,session_1,rest_1,UM_2,135.550942284,122622,183.2688979492,0.5646360916,53.0493274466,1616.1270916165,41218,380.3395580381,2.3730005989,2.2703330909,2.5235723636,2.3323166667,0.0111284,0.0396447,,8.8183380252
50387,session_1,rest_1,UM_2,131.7776951928,124175,200.56873469,0.5331718083,73.632673368,2003.4310200208,39665,476.4160605835,2.5695819532,2.4163345455,2.7699607273,2.5348766667,-0.00537756,0.030418,,9.9887503559
50388,session_1,rest_1,UM_2,133.715356963,122440,200.4052169861,0.549938871,60.915163581,1830.4800890572,41400,430.0108209459,2.3049549633,2.2323723636,2.4597207273,2.23015,-0.00562751,0.0490984,,9.1338943995
50390,session_1,rest_1,UM_2,125.3346576,124132,197.8769094203,0.5357125052,67.1335303914,1873.3636554938,39708,416.7945607927,2.3467205483,2.179488,2.6065454545,2.2749166667,-0.0076461,0.0459429,,9.4673181473
50391,session_1,rest_1,UM_2,153.6989099234,122398,213.9324014724,0.5721174736,45.1418755858,1730.0565603107,41442,373.2171205714,2.372431345,2.2773236364,2.5477323636,2.3014566667,0.0190562,0.0220938,,8.0869309576
50397,session_1,rest_1,UM_2,131.7523041954,128962,210.9594931477,0.506160878,78.5895013981,2151.9700082844,34878,480.4498521422,2.5972623077,2.4066676364,2.8370996364,2.566,-0.00248618,0.0304028,,10.2008683097
50399,session_1,rest_1,UM_2,129.8315079971,127841,180.3799950104,0.5360523968,59.6764629164,1669.9755353519,35999,398.4458546116,2.4179381766,2.3027956364,2.6498327273,2.3166566667,0.002124,0.0420271,,9.2580972477
50402,session_1,rest_1,UM_2,108.4797125149,123850,157.0159330465,0.5395474626,71.7495599132,1570.3859851529,39990,383.5094712947,2.3280051826,2.191808,2.5452276364,2.26163,-0.000319661,0.0230572,,10.0014435139
50403,session_1,rest_1,UM_2,141.4728515989,116545,206.927717546,0.5775644795,62.9079507723,1948.0583603142,47295,397.2104702526,2.1523340181,2.0098850909,2.3569890909,2.10475,-0.00117576,0.0491007,,9.4141973024
50404,session_1,rest_1,UM_2,122.2151535505,128039,190.1334971389,0.519824559,66.2337903293,1793.1295298376,35801,410.4156464432,2.2402944101,2.1076858182,2.4570647273,2.1711666667,-0.0183067,0.0385515,,9.4308975368
50405,session_1,rest_1,UM_2,119.5620578259,122277,168.1642782386,0.5603715727,55.6923522691,1498.8299875369,41563,352.9045550031,2.2590249964,2.1123985455,2.4802530909,2.2003433333,0.0074208,0.0349323,,8.9128916274
50406,session_1,rest_1,UM_2,124.2473312966,120390,171.7837524938,0.5702085851,57.0147973383,1565.2796235697,43450,335.4340981524,2.2623309312,2.0587869091,2.4721629091,2.2749933333,-0.00256366,0.0454546,,9.1119189146
50407,session_1,rest_1,UM_2,126.620355912,130605,206.6505462381,0.4988398468,75.5336260369,2054.2447024469,33235,465.552254153,2.2070493697,2.0328,2.4013003636,2.2023966667,-0.0118667,0.0284356,,9.9406691143
50408,session_1,rest_1,UM_2,130.7018942016,122637,191.4189608473,0.5560881654,56.0503548337,1694.7610684898,41203,372.8972610381,2.2744313831,2.178208,2.4172916364,2.2345533333,-0.00198658,0.0367656,,8.8536739568
50410,session_1,rest_1,UM_2,129.7374595495,122986,169.6387168384,0.5667675222,53.2659688351,1517.2063938073,40854,357.035874621,2.4355515639,2.2561774545,2.7022807273,2.36967,0.00400561,0.0404175,,8.9437507079
50411,session_1,rest_1,UM_2,140.5121399516,115793,200.2359776255,0.5880187824,51.4489904589,1708.9340211759,48047,397.6248876185,2.4268605475,2.3368989091,2.6062952727,2.3467666667,-0.00314415,0.0441168,,8.5346002324
50412,session_1,rest_1,UM_2,128.5439242787,123800,215.1089573727,0.5255139499,74.2271849902,2096.6824117289,40040,514.9204797113,2.4641664691,2.324352,2.7237614545,2.36341,-0.00655741,0.0397165,,9.7470716112
50413,session_1,rest_1,UM_2,132.8870515587,123952,192.4790023654,0.5487487984,53.0761945101,1641.2896981322,39888,458.0139900848,2.6432927312,2.5204014545,2.7816930909,2.63425,0.00222349,0.0299972,,8.5271103755
50414,session_1,rest_1,UM_2,129.3584391514,124326,205.100795375,0.5350606026,67.3830383828,1946.9227815113,39514,414.2856645219,2.231697762,2.1004247273,2.3903796364,2.2137666667,-0.0123909,0.0549628,,9.4925169742
50415,session_1,rest_1,UM_2,114.1172678139,125637,161.4764701329,0.548251972,52.7162534266,1394.8132680601,38203,339.8253486189,2.1382548759,1.9971112727,2.3479738182,2.08489,-0.0163271,0.0529758,,8.6378731645
50416,session_1,rest_1,UM_2,144.1668946794,121011,226.9155966429,0.5598071799,49.339870348,1837.0208806433,42829,437.3726732364,2.5123490988,2.4098734545,2.7043898182,2.43319,-0.012398,0.0611343,,8.095613117
50417,session_1,rest_1,UM_2,133.3083909001,126939,209.6903928608,0.5216113758,67.2671756869,1981.4870414315,36901,476.3744107906,2.5253262627,2.3294661818,2.7296901818,2.5326933333,-0.00709452,0.0407795,,9.4495842866
50418,session_1,rest_1,UM_2,133.8414218489,125351,189.012600342,0.5437999753,60.5136899668,1753.8182169559,38489,412.3259548303,2.5073901966,2.3630167273,2.6848872727,2.4847,0.00251865,0.0244068,,9.2788428591
50419,session_1,rest_1,UM_2,142.5504271184,129635,187.0660210164,0.5464524456,45.7224989763,1534.251637879,34205,418.5260104046,2.3168910317,2.1843316364,2.4727418182,2.3026066667,0.0255192,0.0264653,,8.2016585885
50421,session_1,rest_1,UM_2,127.5344096369,123159,190.6718233351,0.5518492163,55.723146931,1670.9527956334,40681,374.2861597885,2.3894754784,2.2442152727,2.6285381818,2.3127533333,-0.00153555,0.0544068,,8.7635014257
50422,session_1,rest_1,UM_2,128.1858573524,125753,190.8659839061,0.5319352178,69.209095054,1866.0152835877,38087,420.0088344005,2.5580264021,2.3613876364,2.8198370909,2.51376,-0.00347037,0.0452886,,9.7765733076
50423,session_1,rest_1,UM_2,130.5899928302,123684,184.441242836,0.5528534688,55.3116046956,1629.8313113607,40156,410.5418197247,2.4888909648,2.3248058182,2.6805090909,2.4740766667,-0.0063581,0.0369596,,8.8365882072
50424,session_1,rest_1,UM_2,119.7960042319,123565,172.6140581314,0.5477932741,59.4959597956,1569.7100298076,40275,403.1032797297,2.4019442711,2.3197178182,2.539808,2.3520866667,0.00026039,0.0343992,,9.093755438
50425,session_1,rest_1,UM_2,160.6157758685,125032,216.9486311131,0.5613303623,46.5842624555,1789.8195076066,38808,436.6616253258,2.2622030773,2.0907549091,2.5091316364,2.2068266667,-0.00701002,0.0592538,,8.2499691214
50426,session_1,rest_1,UM_2,115.9702160447,125256,180.3766368076,0.5299538399,66.2460796651,1693.1153534277,38584,424.0250415241,2.4751801634,2.4354909091,2.6032669091,2.3917433333,0.00541829,0.035663,,9.386555728
50427,session_1,rest_1,UM_2,143.7646188812,125431,199.6305810336,0.5530994707,48.9755304792,1666.1077344309,38409,433.6777732646,2.2803400566,2.100768,2.542656,2.2199,-0.00249378,0.0568345,,8.3459544415
50428,session_1,rest_1,UM_2,90.7455410737,128744,132.6625141158,0.5263682502,60.2143089422,1213.2977533421,35096,288.9527164646,2.5313567017,2.3554967273,2.711808,2.5393266667,0.000878532,0.0248463,,9.14574672
50432,session_1,rest_1,USM,62.9771680226,114348,86.0040163998,0.587598414,69.0423065694,863.1478625515,49492,198.7425017114,1.9253642183,1.7994938182,2.0204944053,1.9630457666,-0.00781191,0.0487488,,10.0361343421
50433,session_1,rest_1,USM,57.0954446515,128087,85.1303633864,0.5244798074,73.4720435595,863.0337136481,35753,164.721653146,1.7533816586,1.6189557487,1.9023012228,1.75031202,-0.0135256,0.0320828,,10.1377896125
50434,session_1,rest_1,USM,56.6393091648,133860,77.4982534472,0.5007593349,84.6328298542,867.5667420721,29980,164.6875321307,1.7272508008,1.6178850909,1.8654689615,1.7073845031,-0.00922985,0.0318812,,11.1946618599
50435,session_1,rest_1,USM,62.9858207358,126198,85.8907021703,0.5343556014,79.2733678311,926.2478434161,37642,203.3588934165,2.0311961529,1.8883723636,2.1791392114,2.0364939688,-0.00159695,0.0374662,,10.7840292373
50436,session_1,rest_1,USM,62.6391670051,126217,92.1989951997,0.5341085446,72.5200997997,932.4972709027,37623,177.355337728,1.7463807369,1.6277381818,1.8784173243,1.7419697221,-0.0137696,0.0318357,,10.1139634861
50437,session_1,rest_1,USM,60.3010436599,125768,84.8294459514,0.537192837,74.9622194999,883.3599593159,38072,177.9981869964,1.9297758422,1.7924977032,2.0269960825,1.9779182104,-0.00489758,0.0294906,,10.4133647156
50438,session_1,rest_1,USM,60.7800344138,127428,89.9745833647,0.5290074082,70.260558157,891.0638392194,36412,185.3762527482,1.7876012338,1.6466181818,1.9129079017,1.8135301982,-0.00664193,0.0332311,,9.9035061447
50439,session_1,rest_1,USM,65.7352113295,124563,87.8054534686,0.5555669749,62.2330495209,846.4252492186,39277,179.6884510098,1.7529630315,1.5957003636,1.8839506761,1.7918304584,-0.00314627,0.0458591,,9.6397799428
50440,session_1,rest_1,USM,66.9554175973,126556,82.1781576756,0.5484166933,70.8233260476,873.3025239125,37284,182.0158139964,1.8749637737,1.7497163636,2.0014606413,1.8821997552,-0.0123017,0.0495556,,10.626942105
50441,session_1,rest_1,USM,54.1210127522,125481,73.0567656597,0.5364920555,86.8563869256,832.099727124,38359,160.0252918036,1.7546793185,1.6279127273,1.8813209882,1.7640062135,-0.00612358,0.0277347,,11.38976958
50442,session_1,rest_1,USM,60.1492469388,124994,85.7247712493,0.5429532605,69.9281958196,858.3494612252,38846,173.5677739232,1.8622595813,1.757792,1.9403024109,1.8935848758,-0.0180771,0.0413596,,10.012852163
50443,session_1,rest_1,USM,68.7227359241,126293,94.805355105,0.5399508013,68.3282434843,946.1142136567,37547,204.204980841,2.0805082934,1.9081076364,2.2480378182,2.0994333637,-0.0177689,0.0557255,,9.97954401
50444,session_1,rest_1,USM,56.4468500762,132329,82.2219702264,0.5231680651,54.9702823079,723.1120978134,31511,154.5539978538,1.8126702279,1.7252770909,1.9043141818,1.8128363898,-0.000572366,0.0284747,,8.7946335489
50445,session_1,rest_1,USM,56.1665803162,129274,79.7075661476,0.5108008047,95.6991275332,935.2770811198,34566,187.459495767,1.8891630839,1.7599970909,2.0350693732,1.8824215113,-0.0149601,0.045904,,11.7338557219
50446,session_1,rest_1,USM,55.2343639829,123797,74.8211381887,0.5413859213,88.4565920066,856.5906370078,40043,176.9598924329,1.7372981044,1.600224,1.8650181818,1.7569515405,-0.0148135,0.0412703,,11.4485111794
50447,session_1,rest_1,USM,55.8405337117,124196,81.6302433604,0.535362014,87.4097810632,908.083127614,39644,174.3814309148,1.872156245,1.6984669091,2.0155664057,1.9167815689,-0.018435,0.0384414,,11.124346691
50448,session_1,rest_1,USM,47.9663174308,124535,71.0697070271,0.5195818726,123.5368547158,936.3357785485,39305,177.3994107312,1.8729525922,1.7070050909,1.9914036364,1.9327939673,-0.0119562,0.0327368,,13.1748929005
50449,session_1,rest_1,USM,64.3753361642,126779,92.8676420994,0.5338440561,70.8185961584,932.2371618084,37061,187.5823826212,1.7970910699,1.6610676364,1.9294868131,1.8108427121,-0.00618893,0.0299221,,10.0383421042
50450,session_1,rest_1,USM,65.3863379653,126313,91.2616807617,0.5467244694,59.3949529212,847.2076044005,37527,175.6539599941,1.849818237,1.7494981818,1.9928991855,1.8154637938,-0.00998466,0.0432986,,9.2832785604
50451,session_1,rest_1,USM,51.9128906815,130678,67.9236953666,0.5113613796,97.1378422398,826.6768718429,33162,162.9310298751,1.7576104479,1.6192843636,1.8766254545,1.7867606319,-0.00200297,0.0337472,,12.170669858
50452,session_1,rest_1,USM,56.9319893107,125061,83.593860243,0.5359257538,75.2171568097,857.0174192683,38779,186.8996356587,1.8856330621,1.72512,2.0453035564,1.9001755105,-0.0185047,0.0370358,,10.2521574764
50453,session_1,rest_1,USM,49.9509572875,126924,70.0715385294,0.5106735589,129.5829237966,963.5796407112,36916,176.3089656922,1.9292184913,1.8195985455,2.0172392727,1.9561939677,-0.0105498,0.0241234,,13.7513698277
50454,session_1,rest_1,USM,64.2379908221,127618,88.3407746536,0.5379583716,65.8257029468,868.329359285,36222,177.0491706326,1.8368218414,1.7443898182,1.9525873655,1.819475521,-0.00685073,0.0271804,,9.8293156551
50455,session_1,rest_1,USM,60.8222500326,124167,80.1109199059,0.5523259989,70.1689151617,824.82162453,39673,172.0082719117,1.7575839074,1.6559854545,1.8502952727,1.7719424498,-0.00713891,0.0362494,,10.2959949218
50456,session_1,rest_1,USM,64.3560664023,126292,89.721917551,0.5508276829,54.8801114913,801.1700796934,37548,164.9563314563,1.8550378727,1.7431883636,1.9663565,1.8623092524,-0.00412035,0.03865,,8.9294801266
50457,session_1,rest_1,USM,56.7064469072,126775,80.9064092216,0.5349341103,72.4739296419,826.2359119178,37065,157.4530184134,1.7275636321,1.6186821818,1.8302023088,1.7403757827,-0.00301197,0.0322308,,10.2122430085
50458,session_1,rest_1,USM,54.8555358826,128937,75.3979021992,0.5304095739,69.2148001986,759.3115981815,34903,158.7081833678,1.8229826938,1.727936,1.9165268113,1.8293847427,-0.00810091,0.0580862,,10.0707257899
50459,session_1,rest_1,USM,63.2267639262,130020,93.3936291117,0.5306333719,54.3843886348,815.922130351,33820,161.292675372,1.7692586622,1.6539345455,1.8897717674,1.7719270423,-0.00512469,0.0364235,,8.7363788956
50460,session_1,rest_1,USM,61.749142754,122627,88.912618315,0.553982807,67.1324848351,869.7934249318,41213,173.6479425588,1.8662260452,1.7057890909,2.0182808673,1.8879333606,-0.0145138,0.0381468,,9.7825645158
50461,session_1,rest_1,USM,51.2087524551,129028,74.8571375112,0.5132746386,89.6374326991,844.1255292239,34812,157.486112167,1.7524468426,1.6428363636,1.8663127273,1.7553213643,-0.0128405,0.0240514,,11.2764868827
50462,session_1,rest_1,USM,56.5368898963,125560,81.6120892845,0.5356498116,76.1844803845,849.4315796053,38280,171.4825637304,1.7688254158,1.6521978182,1.8296524905,1.8307244011,-0.00901246,0.0336407,,10.4081587306
50463,session_1,rest_1,USM,53.4711285907,125516,74.2949516907,0.5315497127,87.8083851885,838.0530325803,38324,182.7663115655,1.8428526953,1.7297309091,1.9762181818,1.830875784,-0.0087141,0.037673,,11.2800804565
50464,session_1,rest_1,USM,51.2972456871,127698,65.9744447896,0.5192476074,110.7473407902,862.595935119,36142,171.4357906394,1.8094234378,1.6667025455,1.9413176835,1.8309092496,-0.00714906,0.0448316,,13.0746979057
50465,session_1,rest_1,USM,54.9572155592,130004,83.7231193221,0.5172688919,68.8737004463,815.6140392675,33836,159.8904852642,1.7588902907,1.6346938182,1.8338677636,1.8151454808,-0.0152396,0.0363574,,9.7418018568
50466,session_1,rest_1,USM,47.6485594579,130283,63.2991876856,0.5157974016,87.2459097658,723.7946611658,33557,154.1783180192,1.7683267951,1.6812974545,1.8781672727,1.7510877776,-0.0138538,0.0311204,,11.4345015731
50467,session_1,rest_1,USM,61.4316565275,130535,87.9906453801,0.5272451564,59.9223328726,815.6202161352,33305,157.593073463,1.789131737,1.6357352727,1.9447678651,1.8003062167,-0.0169578,0.0392618,,9.269396907
50468,session_1,rest_1,USM,56.3338538459,126171,78.1600535137,0.5348298722,76.3857297729,822.0954803302,37669,182.234619942,1.9239662824,1.7824581818,2.0310222637,1.9672425948,-0.00781895,0.0319828,,10.5181028335
50469,session_1,rest_1,USM,57.8462220205,127001,80.7990813847,0.5324666563,74.7745254472,840.4957690014,36839,178.7315717225,1.7942246937,1.6686401157,1.8953863133,1.8262942297,-0.00614275,0.0296746,,10.4022936226
50470,session_1,rest_1,USM,49.8650314488,126942,67.533027631,0.5156261497,119.9001723589,903.0134541951,36898,171.8576195982,1.8803338053,1.727936,1.9894895925,1.9339091189,-0.0119596,0.0234518,,13.3714344799
50471,session_1,rest_1,USM,58.9513548528,125982,84.5611749861,0.5457572403,58.9522163019,774.8740013832,37858,161.1838439039,1.8131155188,1.6642181818,1.9442763636,1.8420757842,-0.00174116,0.0337871,,9.163472498
50472,session_1,rest_1,USM,59.9392646341,130535,88.4396094063,0.5234744498,60.0141324115,809.9310048315,33305,170.3686630698,1.8938871634,1.7505570909,2.0284450909,1.9130303307,-0.0102055,0.038011,,9.1580120069
50473,session_1,rest_1,USM,64.0684214965,123281,87.0665860885,0.5544009148,67.1830662861,866.0259404731,40559,187.213589455,1.854831316,1.7135127273,1.9906385455,1.8708274349,-0.0216449,0.0578687,,9.9467083686
50474,session_1,rest_1,USM,55.2493438267,128559,76.4760785688,0.5282434811,74.1441345134,797.0692984951,35281,156.9405757035,1.7946785792,1.6587054545,1.9387780473,1.7974785541,-0.0117934,0.0369513,,10.4224656051
50475,session_1,rest_1,USM,56.9291179754,128167,78.1264157261,0.5257847178,84.5729219357,874.1547955293,35673,161.6374149138,1.5953622485,1.4541061818,1.7183998808,1.6250121447,-0.0109949,0.0596289,,11.188978624
50476,session_1,rest_1,USM,53.0554017668,130265,75.1261906227,0.5094907704,93.0612775208,872.7222549634,33575,159.815336908,1.8055542931,1.6920901818,1.9426238653,1.790684745,-0.0147153,0.0430519,,11.6167510655
50477,session_1,rest_1,USM,59.5550286108,129262,89.6407169918,0.519418809,70.9184296472,889.0193569764,34578,176.1533487638,1.8929759389,1.7138676364,2.0308743227,1.9488303312,-0.0166615,0.0320023,,9.9175841828
50478,session_1,rest_1,USM,56.2833952848,128372,84.9075148536,0.5207527553,74.512829781,861.6650298721,35468,175.3634613055,1.8803840696,1.7366836364,2.0172161399,1.8978668312,-0.0163207,0.0324391,,10.148277586
50479,session_1,rest_1,USM,56.8212990569,124654,72.3874908804,0.5495433188,77.1482160688,792.3069960476,39186,159.9356556942,1.6998552113,1.5581585455,1.850164492,1.7037785663,-0.00401708,0.0418756,,10.9453579121
50480,session_1,rest_1,USM,65.1318364271,123653,89.3397030779,0.5574984693,61.6866909734,850.2746269749,40187,176.2802959469,1.7498988298,1.6303883636,1.8484306737,1.7780543142,0.00220607,0.0428066,,9.5173209411
50481,session_1,rest_1,USM,58.8369527949,131879,77.6804236951,0.5192813152,75.301356861,830.9798968438,31961,156.5954250293,1.7712845883,1.6237207273,1.9391562291,1.764984874,-0.00199054,0.0587117,,10.6974171524
50482,session_1,rest_1,USM,61.2214298116,131911,83.574203842,0.5149827369,71.2522784315,852.2197221396,31929,196.0940445734,1.9052112519,1.7640029091,2.0189848673,1.9417698653,-0.00760325,0.0338959,,10.1971623176
50483,session_1,rest_1,USM,58.8083819137,131101,81.3856408049,0.518555165,73.1306931563,841.6712953121,32739,169.9682225952,1.7600964098,1.6456087273,1.8753133245,1.7668881596,-0.0199128,0.0630402,,10.3417665203
50484,session_1,rest_1,USM,71.1766626562,124201,99.9989905784,0.5633425344,51.1193470153,861.1998917907,39639,168.7709805387,1.8563529724,1.6951854545,1.9873047273,1.8988909365,-0.00463327,0.0495176,,8.6120858502
50485,session_1,rest_1,USM,64.0191223889,125044,98.7048644787,0.5434287369,58.8679631484,883.6393348473,38796,184.3549300806,1.8687857308,1.7290007273,1.9971810909,1.8900121485,-0.0171155,0.0479041,,8.9523382613
